question_id,SelfProb,OtherProb,gap_abs,gap_signed,direction,pmax,margin,correct,entropy,correct_answer,question_text
sqa_test_0163e7d03c561f73f214dd8e465349d500bf60a7a6a3d8e9e3a7d0d614ccf4bb,0.5224987321388144,0.5726466749513914,0.05014794281257706,-0.05014794281257706,Other>Self,0.6720448565348902,0.46057656629778587,0.0,0.8989821372877891,B,
sqa_test_02fa00a17c617b0d7d5b82afcc1adf3c61477e1f9ca98540fb3ac2c397507f72,0.5542071712421491,0.6120885651639663,0.057881393921817126,-0.057881393921817126,Other>Self,0.925112066568972,0.8729208167202096,1.0,0.3217950298322165,D,
sqa_test_05ee2f2b4870aceac22826fc49771cc14f9db805821a82fac5c031c75dbd8b6a,0.36365781316923007,0.4133393069583756,0.04968149378914555,-0.04968149378914555,Other>Self,0.8146226062189666,0.7260365022043609,0.0,0.651374204493078,D,
sqa_test_0650b67961ce5adb190da1794a402eba6e3728cd0f7f516a9d292580da1bbbd3,0.4158365094794772,0.5023298165144129,0.08649330703493568,-0.08649330703493568,Other>Self,0.624198666410447,0.3199885322654464,0.0,0.8902506254172708,D,
sqa_test_07823f9d8817d103feb3c0c70d26c47ab7378bff76a662a09983999371e047ab,0.5178870578364559,0.5520294703555962,0.0341424125191403,-0.0341424125191403,Other>Self,0.8529179625922814,0.7806837752866889,0.0,0.5697920313041147,B,
sqa_test_104c0e5526f9e0135cf80fe8428f3d0a2bc32ad026a28a107e2ecd976346bc4e,0.1369573042415152,0.17598154342697347,0.039024239185458276,-0.039024239185458276,Other>Self,0.894898075344159,0.8290510160276289,0.0,0.42960487990199125,B,
sqa_test_127c45a6feaccb8a4e88692ab4d675438c49527bf5813b3e9f0620b1b9a7c364,0.29093558715444723,0.23758963455053803,0.0533459526039092,0.0533459526039092,Self>Other,0.8639644372750486,0.7623783512094047,0.0,0.4822582644215981,A,
sqa_test_131eb2d647fa8b1ff39db9a81dae557da7513ca3ac7a17881556f475d67964cf,0.6913411636358369,0.6681056374494273,0.02323552618640956,0.02323552618640956,Self>Other,0.9240626402645894,0.8840916125640603,1.0,0.3345211727723766,B,
sqa_test_145bb1a181fb6b78731a2d0813ca3dd311cc891ff024a9dbce32fc593cf47295,0.49210029018470525,0.5618582044129127,0.06975791422820743,-0.06975791422820743,Other>Self,0.8640886863914748,0.7336308091471014,0.0,0.4237300423677765,C,
sqa_test_15bc7b9ba95e2904e7434586de3e2bf03b9e89328c97b4b4b82075f06adc81e6,0.47668559098089264,0.5171605290110238,0.04047493803013119,-0.04047493803013119,Other>Self,0.9312234911026854,0.8810932531556142,1.0,0.2966929386512725,C,
sqa_test_1708f1d366967826783a38c86b6be67d85f997ee999f5927d75ae0218fc891a4,0.6641429191137833,0.6537357656926347,0.010407153421148618,0.010407153421148618,Self>Other,0.6500071012448528,0.4750600580829316,0.0,0.9852140850229059,A,
sqa_test_18e58bf28a569c55ff6beaef0a5928838393bd42e3d161e81866dc09c5405fb7,0.6341540121854367,0.6314682006096591,0.002685811575777519,0.002685811575777519,Self>Other,0.6671052036927123,0.5111103855044201,0.0,0.9692897372442717,C,
